gene	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	average
PKDCC	3.898503412	3.778901716	3.811865024	2.425666351	44.77735264	0.594120045	63.35297915	1.269489328	5.00519661	10.74304629	5.834944474	5.656146973	1.007124569	1.065590783	0.809177622	0.427495938	2.813272162	0.93646243	0.253112303	0.10023715	0.174696322	4.311241012	1.259494238	1.510894331	1.767635081	0.161567046	1.134208096	0.228142914	10.14195945	7.648897209	5.429497841	1.43183239	11.11454042	0.236440914	10.74086259	3.214483789	0.481982298	0.829591099	4.660891867	5.748420324	2.582315526	0.198170546	2.313906061	0.36388178	0.140181574	3.635512818	0.174608444	3.147781396	0.352039297	1.814683659	1.821544942	1.64591603	0.701008308	4.710934238
FBXL7	1.660182216	3.343454859	20.25809801	2.641245832	0.959951954	1.037121443	3.057712146	2.898057734	3.567543046	10.08906764	3.374553265	1.834957233	1.707504704	2.775953159	2.287704208	0.876062792	2.01362779	1.923793635	0.848244936	0.510748823	1.712696163	3.110918153	2.362669837	2.970014244	5.706046787	1.149290689	1.447696663	0.993307496	12.22069481	1.512705287	1.718445236	1.002770276	10.59683982	0.755952308	7.168835798	2.970357038	2.025120477	0.851497193	0.364644738	3.75629144	2.599958984	1.430685903	4.266429307	0.559092718	0.361852959	1.607457704	0.80280844	2.874238644	1.896610915	2.455818947	2.74092022	0.746765762	0.538538423	2.923463374
CASP10	3.752729512	11.76831511	2.923479176	14.81000862	14.98552303	6.839400379	15.27826681	8.330990788	14.42255789	10.28833958	7.301080261	11.73421075	9.969020982	7.153453157	5.318656508	3.425792854	4.859933491	20.5635518	9.325390276	8.790375797	6.890541406	18.49698516	4.545266853	10.9416285	6.977656647	2.915318361	5.234722802	18.58226205	41.32152947	5.756477181	10.21762107	6.489774106	15.85791411	15.9975134	7.566681572	4.895163503	7.999018632	2.826837872	11.09729234	10.64057492	18.56757324	8.04642009	11.60984016	11.62067987	13.29265829	8.169854986	2.262582203	5.613946975	19.37315345	15.45241087	13.38948555	16.76984931	7.86300721	10.54949658
C3orf15	0.173213294	0.111347305	6.855221189	0.378919193	9.488828895	0.401150562	0.198920254	2.419797008	0.736929743	0.293516933	0.29110001	0.155307513	0.086418156	2.061214097	0.110402715	0.119778176	0.081190897	0.255311899	0.695000367	0.199678833	0.110696386	0.187514691	0.172917109	1.564241736	0.713916437	0.047532186	2.54879182	0.099867081	0.219425648	8.962287686	0.206202128	0.275898345	0.266895791	0.582636709	1.269475543	0.144020317	0.791799172	0.195127915	0.347598958	0.419902023	0.240358268	0.081042171	0.730086804	2.533717629	0.311596328	0.463761078	9.461009303	0.095474335	0.066337758	0.156691553	0.325863853	1.055288137	5.161336216	1.224953927
SCN7A	0.313098425	0.068614825	0.456783509	5.029544489	0.155926379	0.007324398	0.837625435	0.017517014	0.112357958	0.403685394	0.377163545	0.059549241	0.015778636	0.346972867	0.034016372	0	0.028589565	0.09739426	0.028199212	0	0.04042294	0.415313582	0	0.875446515	0.151918989	0.004339326	1.082092456	0	0.403686068	0	0.182128784	0.026669027	0.940416467	0	2.198730122	0.071844188	0.055762886	0	0	0.272553674	0.117028669	0.101465578	0.361900323	0.05542181	0.00752992	0.814474332	0	0	0.003893227	0.133892393	0.049812083	0.018849083	37.88950793	1.031419658
UBQLN1	52.60437463	30.05123415	90.8820383	45.2680563	67.68242318	72.05026294	70.18132658	15.74558558	43.36612766	59.26585413	37.82594288	70.46992284	58.002802	61.89417362	71.26086935	91.820279	41.12208801	47.17305232	83.62632605	29.24770582	77.31234577	47.64909872	79.92998032	50.43724498	75.18812665	59.35935294	29.27499813	32.09150759	84.73456877	125.2843908	38.73053189	70.33504232	57.86507289	26.18661311	72.94833203	75.95460884	48.307067	57.20348075	43.68554532	74.8159287	78.44259858	60.53710606	30.22432568	81.80532162	111.4676079	33.22137341	56.32408959	26.90347105	85.14501078	41.60416514	44.97637748	90.07250339	69.31575687	59.94101869
NFIB	4.412425254	0.718335554	18.46491929	7.001368996	7.719894561	2.359459837	10.24035085	5.635444808	6.527862168	25.01912334	4.708603263	8.481255395	13.53091766	10.23129134	7.488162804	8.701865726	3.72515928	9.650451734	7.282768576	2.412649615	3.759402047	11.08218046	6.199365397	7.04909285	6.850778733	2.53787608	14.65055213	6.798901739	6.041590934	56.50761189	12.07672211	9.258900011	18.37629119	1.925340503	21.96807625	9.816735783	11.28326728	12.16967536	0.473838295	16.05289267	9.353418264	2.869160812	9.262219912	61.51226485	12.92090927	8.217520209	20.59607557	10.36218648	6.406258746	8.69671897	8.593977051	3.050660761	7.450078053	10.72609152
SHC4	0.225271487	0.57924822	1.246805856	0.648970373	0.622397405	0.591275757	0.652150965	1.51113958	0.938648437	0.850597692	1.856538926	0.525159002	0.786734206	1.33381138	2.722105234	0.171354449	1.598969448	0.711523554	7.353776621	1.361623514	2.435416464	0.710407061	1.033406024	0.75183054	0.891741236	0.717772092	1.324918682	0.655311303	1.141490715	1.608507059	0.824637857	0.759849669	2.136059587	1.320640585	1.518927936	0.628808771	0.85323763	0.463410495	0.772037682	1.201422198	1.056460295	0.938552088	1.514507549	3.415834277	0.610846779	1.153508355	1.167399269	0.423633912	0.557707309	0.998542764	1.58678692	1.258077803	1.557986248	1.212788288
COPS6	210.1021474	120.78978	162.1440814	195.4943696	115.9811581	125.7528072	161.276457	237.7324409	187.6673816	152.4270522	221.3944482	162.2393544	171.7624548	157.3836657	242.4587899	210.2477053	308.2210536	162.0836155	177.2654557	166.4671333	128.5837913	184.6108278	101.0797212	114.7747239	128.9744033	226.9063166	134.7801082	158.0142326	137.5375016	145.3833938	156.6066133	157.5957886	141.0853908	173.9241448	181.5106957	168.8764911	329.1484445	157.5164879	251.7639847	128.9097383	211.6354439	184.2391926	159.3003312	216.5340126	130.1368913	135.5537506	286.7327617	264.5034507	115.4498031	199.6174016	116.6249229	214.2279112	255.5170303	178.2367369
CARD6	3.16821362	14.52736501	1.169444233	6.77760285	3.69962723	7.49743472	10.53137572	9.21585581	15.665429	6.779895107	8.386867749	9.361286329	2.088210234	6.114545351	13.87304063	3.376709612	5.387435952	12.9691261	17.94009735	13.7252936	12.45383124	10.37011103	2.780054989	6.081622187	6.49846321	1.414441204	3.265613932	21.97465793	24.72441831	3.145347661	7.84770976	6.413540234	16.85700154	16.3210332	5.838595957	4.571097113	5.880376792	1.677040687	13.74445477	13.54278827	17.00878223	6.685694124	11.27117169	10.41919714	12.79509396	16.30754931	1.036953391	3.253233581	12.37544186	12.20450121	7.197652933	13.55072797	9.264766843	9.264675895
OSTM1	19.43024123	17.40303902	21.08079238	10.93107241	8.096327296	11.59213953	43.27632916	18.00858178	24.84282351	18.56539183	8.666191799	14.31871894	5.579925125	14.99860382	20.62614223	24.00692581	9.152726619	21.99877699	25.91166578	6.03236725	18.95759048	15.62426292	31.58642012	8.47077275	28.9253468	14.10864002	10.01876896	16.31777363	13.44729828	11.76614427	10.79190448	5.739878407	22.75707123	16.10532684	22.26456339	11.41715009	16.05158282	5.984168489	14.74729578	21.16450446	44.05366826	11.62062328	14.24094629	50.4339501	23.0745341	12.4533706	9.227925184	9.527896999	9.174858274	26.4760776	13.52442622	11.90486224	4.249000876	16.99485635
GARNL3	1.345193756	0.658252254	5.147408456	2.300833387	0.813315388	1.686388037	0.528149358	1.146267169	1.361557153	2.236284291	0.468195441	0.907178804	3.317423937	6.256886542	0.746560716	0.858656002	2.829335182	0.962338612	1.05078568	1.789301645	1.720585569	5.316891302	0.188562586	2.046498579	2.009713502	0.794019633	10.37456201	2.476790386	2.69290873	2.569924638	3.084726356	2.027929809	1.001621115	1.83423784	3.362133812	3.482440181	0.923506326	0.709544888	0.346088752	0.748359055	3.740389018	2.051833167	3.334196041	1.045182449	1.482776858	4.38658876	1.034280029	0.430563753	0.48121809	1.229364936	2.655947063	3.784054464	4.152370176	2.149624937
MED22	15.2024205	12.58878218	45.73893304	19.68778335	25.09752254	27.98798676	18.80332594	9.493223145	12.99898097	13.23932897	11.75952888	20.50101846	25.98986778	24.87295323	16.40557577	17.60532667	22.03339903	21.80458775	30.23750715	7.581812371	36.33406483	23.36981743	22.27046939	14.9314679	15.13009564	23.39691263	12.84817311	7.266378224	30.56731494	24.01284608	9.208281426	18.67694198	19.29394396	13.80678873	40.94534438	14.52657278	18.49128339	32.41611952	16.60196351	22.81761442	30.62410786	15.09957909	20.1502764	41.58121395	22.88358531	15.53547464	23.42406301	7.091215412	18.72054299	11.64791443	14.52091522	22.28253756	23.47315537	20.44484604
CNBP	119.7551355	270.6309965	295.0899922	118.7782489	181.1284028	301.1927201	188.1026378	126.700104	179.8587433	142.4435719	195.9492998	206.6491111	263.2880521	171.6754049	230.4705093	166.707279	135.9097905	185.0008049	225.6495439	185.235152	154.329047	200.9310483	210.4835781	127.7550139	209.2750832	284.186022	206.2909052	159.5666861	204.3885139	239.8763665	128.9328953	270.0205125	143.9680743	166.1171211	133.0618935	150.5973766	148.7009343	170.8897712	254.8381617	234.6650847	183.6033807	120.3366706	157.479834	202.5364284	241.3758585	137.1267893	255.5260144	161.3690143	217.0303379	135.0465573	142.3642931	223.8260118	233.3050993	190.5663373
TP63	45.069416	175.2929174	0.250685208	60.09410305	5.831011573	135.3470901	5.428094083	67.71479859	86.42966804	0.027211	96.33119962	229.9794371	61.1235188	70.26542246	51.77827792	98.00458715	54.69876267	53.84462769	141.511422	90.05202425	54.62851379	61.0621104	9.651501404	0.805643136	112.9063566	35.5467646	60.12831502	108.5230392	166.553528	3.441339215	116.4009645	187.6161686	19.2458713	93.07503732	0.061870761	54.15090787	38.73139097	58.03942871	103.7802573	137.4267508	287.5859035	39.57061756	103.3434387	135.0106639	216.8717126	64.40284196	0.597150047	27.19702227	107.9515901	44.44569436	18.34707066	191.7094418	89.23224938	80.70029115
ACOT9	11.4854179	15.98082707	19.54671237	64.08686002	35.66848869	31.02349093	52.37849126	16.66050395	23.00547042	45.60583798	19.38936634	26.79311714	37.21576536	13.25089986	39.10857745	98.75750241	20.16330207	22.31261757	65.45993149	9.444269183	24.04938036	24.74189666	25.43860971	27.61206698	31.11415788	6.942707004	5.015084853	28.32623632	31.64549981	25.9287377	4.045521892	19.9037494	39.4208346	23.15112752	42.17012794	17.37236565	34.65525938	123.6474982	31.92128557	35.71948003	60.28853922	39.11543422	20.81852253	61.65311627	47.91688767	17.85173023	26.42404975	24.46367117	26.63395083	16.81061694	22.13244399	28.04327702	6.205565476	31.48145061
HUWE1	44.06411728	47.18612197	32.51963645	86.32651322	71.62239015	65.30590937	80.00707055	21.14285836	56.99268421	36.10954372	40.2615534	68.65099674	81.93345375	70.01832186	35.5087382	37.21606202	72.36451112	45.2118704	60.76947742	49.27199126	44.3473391	51.89610849	55.5636778	69.65847799	72.73940802	51.56737726	24.69730378	49.63794544	84.09473055	63.39252459	61.85537292	66.99358203	54.46125313	33.52591213	56.65050815	31.75860261	24.72422664	49.35717179	38.62031323	38.53533937	45.60082746	42.76305879	42.24567152	54.85216455	35.88609401	54.87622305	116.1510753	20.12401413	36.04145006	51.50174453	33.76724206	47.89929598	212.7879548	55.11429835
C1orf106	12.35476488	42.00939611	16.3016407	68.31494943	30.38326461	15.89159379	3.822555536	55.34016497	34.24496167	23.0069952	126.2351588	125.9874041	66.41356781	55.81241894	34.32787427	0.627861733	37.10009284	110.7782552	35.0760555	88.38628758	80.5328914	86.75047111	26.24016438	146.7201751	35.6907005	84.16221998	35.67299305	106.1237704	95.17523822	5.231436273	51.49076968	45.42682391	57.75081857	90.12730345	78.7056535	18.37607355	36.45771259	25.81939858	81.04159818	29.48696882	55.77029864	55.1134419	32.51997547	47.57756654	51.5225128	49.83627853	1.671932484	17.03260302	34.26097915	73.70263152	38.58578627	76.43203011	75.81548189	53.00452761
KIAA1462	4.216273172	4.279290561	8.39926707	11.80619502	3.93482927	5.503765166	12.2235739	2.982506142	14.89813121	37.75248276	9.696963061	7.171370307	5.271557378	17.86056683	7.782386684	5.654912813	9.209073677	5.022992189	6.903193473	2.352144945	4.798664827	14.37064562	9.993422279	47.03090713	17.90199486	2.636796255	6.613399504	5.142375696	21.18487765	5.260252957	8.37186236	3.98829989	29.62710844	3.30858965	26.25831085	16.69367639	8.295273367	3.494565681	2.200490802	15.2180069	8.905680315	10.4183116	8.740993643	2.553044899	1.569823305	5.979521754	1.99391552	7.427128969	5.509219988	18.9312304	11.99143818	2.05871212	2.590476847	9.88642442
TSPAN1	0.817885573	497.3729661	0.124020161	187.3061466	61.41755575	22.54482083	1.78461251	307.3414994	168.2579371	8.038453111	23.89563813	456.8593756	267.9002369	17.64234358	2.971432948	2.38294951	23.50608686	404.4938222	1.264054899	402.5925528	14.86764644	264.3000754	11.9751432	242.4639046	425.2891967	3.491279648	27.81582225	633.9090403	118.8984221	0.619059119	12.99827548	233.1535798	127.0321312	231.1358089	636.465862	5.042018208	142.8202317	108.1359603	233.2361042	3.703703111	21.50488705	369.7012297	226.009639	3.941488457	248.6424333	807.2610009	2.99834837	181.1320014	205.7425663	82.17912338	47.44851045	59.73705648	37.40594874	162.8221111
UPF3B	4.265249024	26.19498987	41.3030333	12.60732946	14.47707512	14.385035	10.79818218	13.86305838	15.01028694	19.04042933	17.03716222	20.64958685	39.63067959	22.28891805	8.365701027	10.0127861	13.85509338	13.23830189	17.29218539	12.88062599	20.3559135	9.530023587	12.53947102	8.103002153	23.91314983	13.71206733	13.0965795	9.735137764	16.02242228	16.51632429	20.38232089	10.2931953	6.985631825	17.74033753	10.52933757	8.886943812	14.87496795	16.2730813	12.26708552	10.42288552	20.00865561	7.651722608	10.53036833	17.37069138	14.8260263	10.60985997	37.9700032	27.69133772	14.77393305	21.110903	7.049646035	24.49262658	19.18113969	16.08759436
TAB3	6.163095193	8.966369072	13.02366147	11.49911772	10.71938916	7.288270222	8.772037745	4.271950414	8.908217321	22.55618611	5.9086151	9.34872055	12.62082231	10.51296823	11.07423779	6.923609536	9.258092355	11.33462622	10.89222398	7.206893697	8.722203978	11.04541101	14.92053551	25.94663843	16.23547142	10.48669439	4.123552886	8.300421743	11.98698951	11.82853056	8.293298125	6.33828331	10.54051383	6.469858912	29.92365114	6.875204226	6.09069763	6.479726077	13.67800783	7.639919003	10.91915756	8.553776312	6.938163071	12.4000577	9.695649932	9.48619982	11.22554019	3.554290827	11.50094825	6.336258719	9.104668524	8.266687441	42.62169161	10.8259963
KCTD7	11.47495083	1.868185425	15.67120183	5.822985004	6.945359682	6.311211335	7.678100193	2.764624626	6.858107011	4.772933479	3.790094548	3.307094109	2.350460697	7.731507574	1.921407267	1.729424574	10.81860825	6.438919294	9.330526564	3.555552603	4.437847329	5.141370847	3.56667763	4.442263086	6.038559192	2.278042641	2.016242356	2.676781457	6.697823755	7.624341932	5.244609895	4.537642731	5.36189744	5.397895644	9.865530479	2.887946415	3.381353769	5.500658369	3.306906036	3.587994701	4.18816786	4.312492666	11.85990237	11.59738627	1.613736485	10.81952523	14.05338542	1.957378116	2.138713762	6.102778219	6.199628372	3.882973289	14.36749617	5.815607638
FAM149A	1.837110691	3.699275224	10.29715827	1.051205613	0.3646344	3.748123947	4.834867282	3.916705211	1.419681376	7.839041955	1.244017132	3.948052914	2.994568497	7.477550523	10.2573229	0.120988057	5.770060091	2.924297559	0.866692064	1.022107055	0.279536328	7.710172565	2.931855746	8.577644318	0.62904126	0.206719661	3.413805017	0.25792118	2.752457197	1.461383129	0.982844741	0.317619157	6.013968868	2.578286546	16.40700965	2.623746766	0.19280824	4.049097073	0.039898869	1.002038919	0.657545768	0.638319164	8.205020124	0.894268309	0.098357427	11.1475398	3.618691849	0.14182165	0.945289118	0.767630335	23.79678765	1.873132584	5.716974902	3.708730088
CAPZB	131.0569929	272.0925509	231.9051747	362.9005808	214.9720708	293.5138014	362.1216923	249.9841426	340.8684448	415.8156561	294.6987724	279.815449	225.4759396	282.4144605	219.5116469	220.3538183	269.1864837	226.9529572	170.902776	318.1979877	268.8981401	306.6039898	297.0174832	503.7365768	371.7091893	304.8017112	621.2426437	246.8035492	335.5483226	214.9729686	307.3853901	183.5156291	392.5683909	255.9852697	340.1741068	351.0418699	187.6146591	334.5744351	286.3204002	319.1380345	255.135586	189.4889071	248.5430544	306.0433678	260.5159691	290.7909629	275.8541478	254.8322324	202.6375943	314.0266603	332.5511884	334.556928	257.5978796	289.3390309
TECPR2	5.102631448	7.915316805	12.32555954	6.37838357	7.885627952	7.396088498	10.59782756	8.821844765	10.22076956	6.151742193	5.03848317	11.45554772	6.756431811	7.529027586	9.807191669	3.70251868	20.33648238	7.809389918	8.182122527	7.991522682	15.80106181	11.49909311	4.635147689	5.956132298	8.705951155	6.123425841	7.184214423	9.370285837	13.11282791	4.119928861	8.16692529	10.83168057	13.46783696	11.98442977	11.24177921	4.780673884	6.397095381	5.069719749	7.329550573	8.372182447	10.66044906	11.6785926	10.25926135	11.07773985	8.055991295	9.990633016	16.4147674	4.945621816	5.618324393	8.280686307	7.791669791	6.115641139	8.678828952	8.775899241
MRPS10	31.00805847	63.68670046	33.98047071	25.14510484	37.15781815	55.96743837	46.99598143	29.19291515	45.91298675	41.38905154	33.29124238	52.14799863	35.5609333	35.06728506	23.01702483	44.43571237	26.8748721	39.39573587	47.452831	28.93514288	32.27012021	40.55516151	46.67822963	31.75672872	67.35426469	45.89121078	30.9436419	45.58222205	25.89652517	204.7453005	28.86330001	67.29105707	39.2487189	38.66311928	27.76728658	21.30217416	30.09393022	57.92235766	63.57287364	67.74845796	44.48047957	50.77028466	42.18698097	64.18202061	52.63350004	34.51845858	58.11162473	31.52335824	55.22075814	52.63924677	45.15361516	32.68957904	43.59692072	45.25412853
USP45	7.778516153	8.748418235	12.4261293	4.657026794	5.836870147	11.05908737	11.91307979	8.757592925	7.268388512	6.334628335	5.885471544	13.17130975	5.49454589	8.426510986	9.962724468	7.963406106	9.494020119	6.874816224	8.569707707	10.11554399	5.883621391	7.028517074	11.05606389	3.234616021	10.91524202	4.925850461	3.839695247	9.769902176	5.416212569	11.70684407	8.361828531	16.17890248	9.6667451	7.608931462	4.797106103	3.476342807	5.682735918	5.275167583	6.190174154	6.508366691	10.36194672	6.891566849	4.730466612	15.86752376	7.405255371	9.411836046	16.32183657	4.959745551	6.91740762	8.792184678	5.440514571	8.740192069	4.464491809	8.08614393
GRB10	2.684263778	9.018083164	35.45574179	16.40465786	57.14146044	2.505446748	4.451783186	13.18599974	6.536504082	6.928861163	4.800936238	14.18188774	11.01342258	18.74264859	4.126490064	4.515168689	3.543331237	5.429346752	20.20717668	4.688207491	4.170771218	9.265158624	6.137774869	5.699976447	5.485947309	2.073979478	5.981264866	6.522827171	14.23329095	8.468362377	13.38325115	5.807568865	16.79735445	12.98801687	9.248376756	10.06795811	17.47575046	17.83127778	1.735136329	5.98472758	7.288405946	4.29565361	9.437599575	21.08663233	18.22623058	20.37560663	57.44165313	19.02550186	12.60426014	6.50660803	14.54726107	3.058188381	14.51685045	11.94963474
